20	gam3sau1mei1ngo5dei6le2zau6bun1zo2heoi3	咁___收___尾___我___哋___咧__就___搬___咗__去____
34	baa1baa1maa1maa1hoeng2hoeng1	爸___爸___媽___媽___响_____香_____
46	jau4hoeng1gong2	由___香_____港____
48	gam3jan1wai6jat6bun2zai2daa2hoeng1gong2la1maa5	咁___因___為___日___本___仔___打___香_____港____啦__嘛___
50	gam3	咁___
58	nei5gong2hoeng1gong2hok6haau6	你___講____香_____港____學___校____
66	zik1hai6hou2zaak3go2di1le2gam3le2	即___係___好___窄____嗰__啲__咧__咁___咧__
67	gam3aa3haa6bin1jau5go3caa1ge3le2hou2coeng4gam3joeng2go2di1le2	咁___啊__下___邊___有___個__叉___嘅__咧__好___長_____咁___樣_____嗰__啲__咧__
81	ngo5gau6nin2faan1heoi3	我___舊___年___返____去____
91	di1keoi5dei6jau5di1hai6bei2sam1gei1gaau3lo1	啲__佢____哋___有___啲__係___俾___心___機___教____囉__
98	nei5man6ni1go3man6tai4	你___問___呢__個__問___題___
125	gam3zeon6loeng6	咁___盡____量_____
166	keoi5dou1gei2hou2ge3keoi5dei6dou1	佢____都___幾___好___嘅__佢____哋___都___
168	bin1zung2jan4aa3	邊___種____人___啊__
215	nei5gong2daa2gwo3gei2do1go3tung4jan4gei2do1jan4daa2gwo3gung1jik6waa6hai6	你___講____打___過___幾___多__個__同____人___幾___多__人___打___過___工____亦___話___係___
248	gam3aa3tung1soeng4ngo5jyu4gu2heoi3	咁___啊__通____常_____我___如___果__去____
303	hou2aa3	好___啊__
311	gei2nin4cin4jau5gaa3fei1gei1zong6zo2heoi3hau6min6gaak3lei4go2go3gaai1le2zik1hai6	幾___年___前___有___架___飛___機___撞____咗__去____後___面___隔____籬___嗰__個__街____咧__即___係___
328	gam3ngo5dei6le2zau6	咁___我___哋___咧__就___
335	mou5din6aa3maa5	冇___電___啊__嘛___
336	gam3aa3bin3zo2jiu3	咁___啊__變___咗__要___
338	gaan3zung1jat1ci3	間____中____一___次__
339	hou2zing6aa3	好___靜____啊__
342	bei2hei2ji5zik1hai6ping4si4le2zau6seoi1jin4je6zo2daan6hai6dou1hai6gok3dak1	比___起___以__即___係___平____時__咧__就___雖____然___夜__咗__但____係___都___係___覺___得___
348	ngo5lam4zing3fu2go2ci3zit3hou2do1cin2aa3jing1goi1	我___霖___政____府__嗰__次__折___好___多__錢___啊__應____該___
349	gaau2dit1gam3daai1gin6si6	搞____啲___咁___大____件___事__
353	zing6hai6jat1go3gaa1ting4aa3	剩____係___一___個__家___庭____啊__
359	ngo5lam4jau5gei2go3zung1gwok3hoeng1gong2lei4ge3ming4sing1zyu6hai2fu6gan6ge3	我___霖___有___幾___個__中____國____香_____港____嚟___嘅__明____星____住___喺___附__近___嘅__
360	bat1gwo3ngo5m4zi1keoi5zyu6hoeng2bin1aa3	不___過___我___唔_知__佢____住___响_____邊___啊__
369	gam3dou1hai6ge3	咁___都___係___嘅__
370	dou1hai6aam1ge3	都___係___啱___嘅__
371	daan6hai6keoi5dei6	但____係___佢____哋___
376	m4hai6ngo5zeoi3hei1mong6gaa4la1bat1gwo3	唔_係___我___最____希___望____㗎___啦__不___過___
377	ho2ji5la1	可__以__啦__
388	ji4gaa1di1sai3lou6zai2aa3	而__家___啲__細___路___仔___啊__
391	keoi5dei6ji4gaa1di1sai3lou6zai2hou2do1zi1seon3lo1	佢____哋___而__家___啲__細___路___仔___好___多__資__訊____囉__
398	gam3le2zau6m4soeng2dai6jat6tou5ngo6aai1ngo6gam3joeng2gam3keoi5zau6wui5hou2nou5lik6duk6syu1	咁___咧__就___唔_想_____第___日___肚___餓___挨___餓___咁___樣_____咁___佢____就___會___好___努___力___讀___書___
399	gam3jan1wai6go2di1gei1bun2ge3je5mou5aa3maa5	咁___因___為___嗰__啲__基___本___嘅__嘢__冇___啊__嘛___
400	gam3daan6hai6ji4gaa1di1sai3lou6zai2le2mat1dou1jau5saai3	咁___但____係___而__家___啲__細___路___仔___咧__乜___都___有___曬____
407	gam3ngo5dei6ji5cin4duk6syu1geng1lau4baan1gaa4maa5	咁___我___哋___以__前___讀___書___驚____留___班____㗎___嘛___
408	jan1wai6wui5lau4baan1gaa4zan1hai6	因___為___會___留___班____㗎___真___係___
410	gam3nei5pei3jyu4nei5duk6saam1	咁___你___譬___如___你___讀___三____
411	zik1hai6duk6gei2ci3gam3joeng2nei5jau6bin3zo2	即___係___讀___幾___次__咁___樣_____你___又___變___咗__
414	jau6geng1zyu6maa1maa1nau1	又___驚____住___媽___媽___嬲___
415	gam3ji4gaa1le2di1sai3lou6zai2le2hai6mou5lau4baan1ge3	咁___而__家___咧__啲__細___路___仔___咧__係___冇___留___班____嘅__
416	gam3so2ji5keoi5dei6m4seoi1jiu3geng1ge3	咁___所__以__佢____哋___唔_需____要___驚____嘅__
421	deoi3fu6mou5aa3	對____父__母___啊__
422	ji4gaa1di1sai3lou6zai2le2hou2ci5gok3dak1di1fu6mou5le2jat1ding6jiu3bei2keoi5gam3aa3	而__家___啲__細___路___仔___咧__好___似__覺___得___啲__父__母___咧__一___定____要___俾___佢____咁___啊__
426	zik1hai6keoi5dei6hou2ci5gok3dak1	即___係___佢____哋___好___似__覺___得___
428	keoi5dei6hou2ci5	佢____哋___好___似__
433	nei5dou1tung4ji3aa3	你___都___同____意__啊__
434	jan1wai6go2di1sai3lou6zai2keoi5dei6	因___為___嗰__啲__細___路___仔___佢____哋___
435	zik1hai6hou2ci5keoi5gok3dak1zi6sai3dou1bei2ngo5ge3gam3	即___係___好___似__佢____覺___得___自__細___都___俾___我___嘅__咁___
436	pei3jyu4mui5ci3dou1bei2gam3gam1ci3waa6m4bei2gam3keoi5zau6wui5gok3dak1	譬___如___每___次__都___俾___咁___今___次__話___唔_俾___咁___佢____就___會___覺___得___
442	keoi5wui5hou2gam2jan1	佢____會___好___感___恩___
443	gam3keoi5zau6wui5	咁___佢____就___會___
444	zik1hai6keoi5	即___係___佢____
446	gam3hou2ci5jau5di1sai3lou6zai2nin4nin4dou1waa6jiu3heoi3leoi5hang4gam3joeng2gam3	咁___好___似__有___啲__細___路___仔___年___年___都___話___要___去____旅____行____咁___樣_____咁___
453	gam3	咁___
456	gam3jiu3kyut3ding6hai6mai6seoi1jiu3aa3	咁___要___決____定____係___咪___需____要___啊__
457	haa1	哈___
459	hai6mai6hou2soeng2jiu3la1	係___咪___好___想_____要___啦__
462	bin1joeng6je5hai6jat1ding6jiu3seoi1jiu3lo1	邊___樣_____嘢__係___一___定____要___需____要___囉__
463	haa1	哈___
467	ji1fuk6aa3	衣__服___啊__
468	jau6zyu3dak1tiu4fu3jau6taai3coeng4	又___著___得___條___褲__又___太____長_____
469	giu3keoi5zin2zo2keoi5jau6m4hang2	叫___佢____剪___咗__佢____又___唔_肯____
470	jau6jiu3zit3hei2	又___要___折___起___
471	gan1zyu6gin6saam1jau6taai3dyun2	跟___住___件___衫____又___太____短____
472	giu3keoi5zyu3gin6daai6di1ge3jau6waa6m4hou2	叫___佢____著___件___大____啲__嘅__又___話___唔_好___
473	bat1gwo3ngo5lam4go3go3nin4doi6dou1jau5gaa4la1ho2nang4	不___過___我___霖___個__個__年___代___都___有___㗎___啦__可__能____
474	zik1hai6ho2nang4	即___係___可__能____
483	ngo5gok3dak1keoi5dei6haa1	我___覺___得___佢____哋___哈___
486	haa1	哈___
489	gam3daan6hai6jyu4gu2zan1hai6zung1ji3keoi5ge3gam3me1jan4dou1ho2ji5ge3kei4sat6	咁___但____係___如___果__真___係___鍾____意__佢____嘅__咁___咩__人___都___可__以__嘅__其___實___
490	haa1	哈___
492	jau5mou5man6tai4aa3	有___冇___問___題___啊__
495	gam3pei3jyu4ngo5dei6zung1gwok3jan4hai6tung1soeng4di1zung1gwok3jan4fu6mou5gaau3keoi5dei6hai6dim2joeng2dim2joeng2gaau3faat3	咁___譬___如___我___哋___中____國____人___係___通____常_____啲__中____國____人___父__母___教____佢____哋___係___點___樣_____點___樣_____教____法____
496	gam3keoi5dei6jau5jat1go3sang1wut6ge3fong1sik1	咁___佢____哋___有___一___個__生____活___嘅__方____式___
497	gam3keoi5dei6dou1hai6ci2zung1seoi1jin4hai2ni1dou6ceot1sai3daan6hai6keoi5dou1jau5di1zung1gwok3jan4ge3cyun4tung2	咁___佢____哋___都___係___始__終____雖____然___喺___呢__度___出____世___但____係___佢____都___有___啲__中____國____人___嘅__傳____統____
498	ge3si1soeng2jan1wai6hai6ngo5dei6gaau3keoi5ge3	嘅__思__想_____因___為___係___我___哋___教____佢____嘅__
500	gam3jyu4gu2jat1go3hon4gwok3jan4ge3jan4tung4jat1go3zung1gwok3jan4ge3jan4haang4maai4jat1cai4	咁___如___果__一___個__韓___國____人___嘅__人___同____一___個__中____國____人___嘅__人___行_____埋____一___齊___
501	gam3keoi5dei6ho2nang4zung1gaan1jau5di1si1soeng2m4hai6hou2gaap3gaa4wo3	咁___佢____哋___可__能____中____間____有___啲__思__想_____唔_係___好___夾____㗎___喎__
504	gam3	咁___
507	zik1hai6m4wui5waa6hou2daai6man6tai4lo1	即___係___唔_會___話___好___大____問___題___囉__
509	m4tung4gaau3wui2	唔_同____教____會___
512	daan6hai6jyu4gu2m4tung4zuk6jeoi6ngo5lam4dou1m4hai6waa6hou2daai6gin6si6la1	但____係___如___果__唔_同____族___裔____我___霖___都___唔_係___話___好___大____件___事__啦__
515	taai3noi6la1	太____耐___啦__
516	m4gei3dak1la1	唔_記___得___啦__
529	o5duk6syu1aa3	哦_讀___書___啊__
539	o5	哦_
555	gan1zyu6	跟___住___
560	hou2ci5jau5jan4zeoi1ngo5aa3gam3joeng2le2gam3ngo5zau6	好___似__有___人___追____我___啊__咁___樣_____咧__咁___我___就___
561	zau2dak1hou2faai3aa3zau2dou2hou2ci5wui5fei1gam3ge3	走___得___好___快____啊__走___到___好___似__會___飛___咁___嘅__
562	gam3joeng2geng1gaa4wui5	咁___樣_____驚____㗎___會___
573	gam3zau6zik1haak1sing2gaa4la1jan1wai6	咁___就___即___刻____醒____㗎___啦__因___為___
581	gam3aa3jiu3bok3goek3aa3hou2maa4faan4	咁___啊__要___駁___腳____啊__好___麻___煩____
594	haa1	哈___
595	m1m1m4hai6hou2gok3dak1jau5me1paa3wo3	唔_唔_唔_係___好___覺___得___有___咩__怕___喎__
599	hou2faai3daan6hai6nei5	好___快____但____係___你___
603	zung1gwok3jan4	中____國____人___
605	o5o5o5sik1ngo5m4ngo5sik1jau5jat1di1zung2zuk6ge3jan4	哦_哦_哦_識___我___唔_我___識___有___一___啲__種____族___嘅__人___
615	zung1gwok3jan4le2zau6cyun4bou6dou1hai6	中____國____人___咧__就___全____部___都___係___
626	jat1ding6sik1gaa4la1gam3joeng2	一___定____識___㗎___啦__咁___樣_____
627	gam3zik1hai6pei3jyu4keoi5sik1	咁___即___係___譬___如___佢____識___
631	zung1gwok3jan4zau6hai6gam3lo1	中____國____人___就___係___咁___囉__
634	m4hai6gam3	唔_係___咁___
635	zik1hai6hoeng2ni1dou6gaa1naa4daai6dei6fong1zau6m4hai6gam3lo1	即___係___响_____呢__度___加___拿___大____地___方____就___唔_係___咁___囉__
636	haa1	哈___
649	ho2nang4le2ho2nang4jing1gwok3jing1man2le2zau6bei2gaau3naan4teng1di1lo1	可__能____咧__可__能____英____國____英____文___咧__就___比___較____難____聽____啲__囉__
20	gam3sau1mei1ngo5dei6le2zau6bun1zo2heoi3	咁___收___尾___我___哋___咧__就___搬___咗__去____
34	baa1baa1maa1maa1hoeng2hoeng1	爸___爸___媽___媽___响_____香_____
46	jau4hoeng1gong2	由___香_____港____
48	gam3jan1wai6jat6bun2zai2daa2hoeng1gong2la1maa5	咁___因___為___日___本___仔___打___香_____港____啦__嘛___
50	gam3	咁___
58	nei5gong2hoeng1gong2hok6haau6	你___講____香_____港____學___校____
66	zik1hai6hou2zaak3go2di1le2gam3le2	即___係___好___窄____嗰__啲__咧__咁___咧__
67	gam3aa3haa6bin1jau5go3caa1ge3le2hou2coeng4gam3joeng2go2di1le2	咁___啊__下___邊___有___個__叉___嘅__咧__好___長_____咁___樣_____嗰__啲__咧__
81	ngo5gau6nin2faan1heoi3	我___舊___年___返____去____
91	di1keoi5dei6jau5di1hai6bei2sam1gei1gaau3lo1	啲__佢____哋___有___啲__係___俾___心___機___教____囉__
98	nei5man6ni1go3man6tai4	你___問___呢__個__問___題___
125	gam3zeon6loeng6	咁___盡____量_____
166	keoi5dou1gei2hou2ge3keoi5dei6dou1	佢____都___幾___好___嘅__佢____哋___都___
168	bin1zung2jan4aa3	邊___種____人___啊__
215	nei5gong2daa2gwo3gei2do1go3tung4jan4gei2do1jan4daa2gwo3gung1jik6waa6hai6	你___講____打___過___幾___多__個__同____人___幾___多__人___打___過___工____亦___話___係___
248	gam3aa3tung1soeng4ngo5jyu4gu2heoi3	咁___啊__通____常_____我___如___果__去____
303	hou2aa3	好___啊__
311	gei2nin4cin4jau5gaa3fei1gei1zong6zo2heoi3hau6min6gaak3lei4go2go3gaai1le2zik1hai6	幾___年___前___有___架___飛___機___撞____咗__去____後___面___隔____籬___嗰__個__街____咧__即___係___
328	gam3ngo5dei6le2zau6	咁___我___哋___咧__就___
335	mou5din6aa3maa5	冇___電___啊__嘛___
336	gam3aa3bin3zo2jiu3	咁___啊__變___咗__要___
338	gaan3zung1jat1ci3	間____中____一___次__
339	hou2zing6aa3	好___靜____啊__
342	bei2hei2ji5zik1hai6ping4si4le2zau6seoi1jin4je6zo2daan6hai6dou1hai6gok3dak1	比___起___以__即___係___平____時__咧__就___雖____然___夜__咗__但____係___都___係___覺___得___
348	ngo5lam4zing3fu2go2ci3zit3hou2do1cin2aa3jing1goi1	我___霖___政____府__嗰__次__折___好___多__錢___啊__應____該___
349	gaau2dit1gam3daai1gin6si6	搞____啲___咁___大____件___事__
353	zing6hai6jat1go3gaa1ting4aa3	剩____係___一___個__家___庭____啊__
359	ngo5lam4jau5gei2go3zung1gwok3hoeng1gong2lei4ge3ming4sing1zyu6hai2fu6gan6ge3	我___霖___有___幾___個__中____國____香_____港____嚟___嘅__明____星____住___喺___附__近___嘅__
360	bat1gwo3ngo5m4zi1keoi5zyu6hoeng2bin1aa3	不___過___我___唔_知__佢____住___响_____邊___啊__
369	gam3dou1hai6ge3	咁___都___係___嘅__
370	dou1hai6aam1ge3	都___係___啱___嘅__
371	daan6hai6keoi5dei6	但____係___佢____哋___
376	m4hai6ngo5zeoi3hei1mong6gaa4la1bat1gwo3	唔_係___我___最____希___望____㗎___啦__不___過___
377	ho2ji5la1	可__以__啦__
388	ji4gaa1di1sai3lou6zai2aa3	而__家___啲__細___路___仔___啊__
391	keoi5dei6ji4gaa1di1sai3lou6zai2hou2do1zi1seon3lo1	佢____哋___而__家___啲__細___路___仔___好___多__資__訊____囉__
398	gam3le2zau6m4soeng2dai6jat6tou5ngo6aai1ngo6gam3joeng2gam3keoi5zau6wui5hou2nou5lik6duk6syu1	咁___咧__就___唔_想_____第___日___肚___餓___挨___餓___咁___樣_____咁___佢____就___會___好___努___力___讀___書___
399	gam3jan1wai6go2di1gei1bun2ge3je5mou5aa3maa5	咁___因___為___嗰__啲__基___本___嘅__嘢__冇___啊__嘛___
400	gam3daan6hai6ji4gaa1di1sai3lou6zai2le2mat1dou1jau5saai3	咁___但____係___而__家___啲__細___路___仔___咧__乜___都___有___曬____
407	gam3ngo5dei6ji5cin4duk6syu1geng1lau4baan1gaa4maa5	咁___我___哋___以__前___讀___書___驚____留___班____㗎___嘛___
408	jan1wai6wui5lau4baan1gaa4zan1hai6	因___為___會___留___班____㗎___真___係___
410	gam3nei5pei3jyu4nei5duk6saam1	咁___你___譬___如___你___讀___三____
411	zik1hai6duk6gei2ci3gam3joeng2nei5jau6bin3zo2	即___係___讀___幾___次__咁___樣_____你___又___變___咗__
414	jau6geng1zyu6maa1maa1nau1	又___驚____住___媽___媽___嬲___
415	gam3ji4gaa1le2di1sai3lou6zai2le2hai6mou5lau4baan1ge3	咁___而__家___咧__啲__細___路___仔___咧__係___冇___留___班____嘅__
416	gam3so2ji5keoi5dei6m4seoi1jiu3geng1ge3	咁___所__以__佢____哋___唔_需____要___驚____嘅__
421	deoi3fu6mou5aa3	對____父__母___啊__
422	ji4gaa1di1sai3lou6zai2le2hou2ci5gok3dak1di1fu6mou5le2jat1ding6jiu3bei2keoi5gam3aa3	而__家___啲__細___路___仔___咧__好___似__覺___得___啲__父__母___咧__一___定____要___俾___佢____咁___啊__
426	zik1hai6keoi5dei6hou2ci5gok3dak1	即___係___佢____哋___好___似__覺___得___
428	keoi5dei6hou2ci5	佢____哋___好___似__
433	nei5dou1tung4ji3aa3	你___都___同____意__啊__
434	jan1wai6go2di1sai3lou6zai2keoi5dei6	因___為___嗰__啲__細___路___仔___佢____哋___
435	zik1hai6hou2ci5keoi5gok3dak1zi6sai3dou1bei2ngo5ge3gam3	即___係___好___似__佢____覺___得___自__細___都___俾___我___嘅__咁___
436	pei3jyu4mui5ci3dou1bei2gam3gam1ci3waa6m4bei2gam3keoi5zau6wui5gok3dak1	譬___如___每___次__都___俾___咁___今___次__話___唔_俾___咁___佢____就___會___覺___得___
442	keoi5wui5hou2gam2jan1	佢____會___好___感___恩___
443	gam3keoi5zau6wui5	咁___佢____就___會___
444	zik1hai6keoi5	即___係___佢____
446	gam3hou2ci5jau5di1sai3lou6zai2nin4nin4dou1waa6jiu3heoi3leoi5hang4gam3joeng2gam3	咁___好___似__有___啲__細___路___仔___年___年___都___話___要___去____旅____行____咁___樣_____咁___
453	gam3	咁___
456	gam3jiu3kyut3ding6hai6mai6seoi1jiu3aa3	咁___要___決____定____係___咪___需____要___啊__
457	haa1	哈___
459	hai6mai6hou2soeng2jiu3la1	係___咪___好___想_____要___啦__
462	bin1joeng6je5hai6jat1ding6jiu3seoi1jiu3lo1	邊___樣_____嘢__係___一___定____要___需____要___囉__
463	haa1	哈___
467	ji1fuk6aa3	衣__服___啊__
468	jau6zyu3dak1tiu4fu3jau6taai3coeng4	又___著___得___條___褲__又___太____長_____
469	giu3keoi5zin2zo2keoi5jau6m4hang2	叫___佢____剪___咗__佢____又___唔_肯____
470	jau6jiu3zit3hei2	又___要___折___起___
471	gan1zyu6gin6saam1jau6taai3dyun2	跟___住___件___衫____又___太____短____
472	giu3keoi5zyu3gin6daai6di1ge3jau6waa6m4hou2	叫___佢____著___件___大____啲__嘅__又___話___唔_好___
473	bat1gwo3ngo5lam4go3go3nin4doi6dou1jau5gaa4la1ho2nang4	不___過___我___霖___個__個__年___代___都___有___㗎___啦__可__能____
474	zik1hai6ho2nang4	即___係___可__能____
483	ngo5gok3dak1keoi5dei6haa1	我___覺___得___佢____哋___哈___
486	haa1	哈___
489	gam3daan6hai6jyu4gu2zan1hai6zung1ji3keoi5ge3gam3me1jan4dou1ho2ji5ge3kei4sat6	咁___但____係___如___果__真___係___鍾____意__佢____嘅__咁___咩__人___都___可__以__嘅__其___實___
490	haa1	哈___
492	jau5mou5man6tai4aa3	有___冇___問___題___啊__
495	gam3pei3jyu4ngo5dei6zung1gwok3jan4hai6tung1soeng4di1zung1gwok3jan4fu6mou5gaau3keoi5dei6hai6dim2joeng2dim2joeng2gaau3faat3	咁___譬___如___我___哋___中____國____人___係___通____常_____啲__中____國____人___父__母___教____佢____哋___係___點___樣_____點___樣_____教____法____
496	gam3keoi5dei6jau5jat1go3sang1wut6ge3fong1sik1	咁___佢____哋___有___一___個__生____活___嘅__方____式___
497	gam3keoi5dei6dou1hai6ci2zung1seoi1jin4hai2ni1dou6ceot1sai3daan6hai6keoi5dou1jau5di1zung1gwok3jan4ge3cyun4tung2	咁___佢____哋___都___係___始__終____雖____然___喺___呢__度___出____世___但____係___佢____都___有___啲__中____國____人___嘅__傳____統____
498	ge3si1soeng2jan1wai6hai6ngo5dei6gaau3keoi5ge3	嘅__思__想_____因___為___係___我___哋___教____佢____嘅__
500	gam3jyu4gu2jat1go3hon4gwok3jan4ge3jan4tung4jat1go3zung1gwok3jan4ge3jan4haang4maai4jat1cai4	咁___如___果__一___個__韓___國____人___嘅__人___同____一___個__中____國____人___嘅__人___行_____埋____一___齊___
501	gam3keoi5dei6ho2nang4zung1gaan1jau5di1si1soeng2m4hai6hou2gaap3gaa4wo3	咁___佢____哋___可__能____中____間____有___啲__思__想_____唔_係___好___夾____㗎___喎__
504	gam3	咁___
507	zik1hai6m4wui5waa6hou2daai6man6tai4lo1	即___係___唔_會___話___好___大____問___題___囉__
509	m4tung4gaau3wui2	唔_同____教____會___
512	daan6hai6jyu4gu2m4tung4zuk6jeoi6ngo5lam4dou1m4hai6waa6hou2daai6gin6si6la1	但____係___如___果__唔_同____族___裔____我___霖___都___唔_係___話___好___大____件___事__啦__
515	taai3noi6la1	太____耐___啦__
516	m4gei3dak1la1	唔_記___得___啦__
529	o5duk6syu1aa3	哦_讀___書___啊__
539	o5	哦_
555	gan1zyu6	跟___住___
560	hou2ci5jau5jan4zeoi1ngo5aa3gam3joeng2le2gam3ngo5zau6	好___似__有___人___追____我___啊__咁___樣_____咧__咁___我___就___
561	zau2dak1hou2faai3aa3zau2dou2hou2ci5wui5fei1gam3ge3	走___得___好___快____啊__走___到___好___似__會___飛___咁___嘅__
562	gam3joeng2geng1gaa4wui5	咁___樣_____驚____㗎___會___
573	gam3zau6zik1haak1sing2gaa4la1jan1wai6	咁___就___即___刻____醒____㗎___啦__因___為___
581	gam3aa3jiu3bok3goek3aa3hou2maa4faan4	咁___啊__要___駁___腳____啊__好___麻___煩____
594	haa1	哈___
595	m1m1m4hai6hou2gok3dak1jau5me1paa3wo3	唔_唔_唔_係___好___覺___得___有___咩__怕___喎__
599	hou2faai3daan6hai6nei5	好___快____但____係___你___
603	zung1gwok3jan4	中____國____人___
605	o5o5o5sik1ngo5m4ngo5sik1jau5jat1di1zung2zuk6ge3jan4	哦_哦_哦_識___我___唔_我___識___有___一___啲__種____族___嘅__人___
615	zung1gwok3jan4le2zau6cyun4bou6dou1hai6	中____國____人___咧__就___全____部___都___係___
626	jat1ding6sik1gaa4la1gam3joeng2	一___定____識___㗎___啦__咁___樣_____
627	gam3zik1hai6pei3jyu4keoi5sik1	咁___即___係___譬___如___佢____識___
631	zung1gwok3jan4zau6hai6gam3lo1	中____國____人___就___係___咁___囉__
634	m4hai6gam3	唔_係___咁___
635	zik1hai6hoeng2ni1dou6gaa1naa4daai6dei6fong1zau6m4hai6gam3lo1	即___係___响_____呢__度___加___拿___大____地___方____就___唔_係___咁___囉__
636	haa1	哈___
649	ho2nang4le2ho2nang4jing1gwok3jing1man2le2zau6bei2gaau3naan4teng1di1lo1	可__能____咧__可__能____英____國____英____文___咧__就___比___較____難____聽____啲__囉__
