5	ngo5jau5loeng5go3go1go1	我___有___兩_____個__哥__哥__
18	gam3le2	咁___咧__
30	hou2aa3	好___啊__
36	jan1wai6le2go2zan6si2zung1gwok3daa2zoeng3	因___為___咧__嗰__陣___時__中____國____打___仗_____
50	aa3do1di1	啊__多__啲__
58	mou5cin2ge3	冇___錢___嘅__
60	ci4zo2zik1	辭__咗__職___
62	zi6gei2wan2je5zou6la1	自__己___搵___嘢__做___啦__
64	ngo5go2di1gung1le2zau6wan2m4dou2ge3	我___嗰__啲__工____咧__就___搵___唔_到___嘅__
65	jan1wai6le2ngo5hai6zou6go2dei2	因___為___咧__我___係___做___嗰__哋___
66	gung1gwaan1	公____關_____
67	gam3ngo5wan2m4dou2gung1zou6	咁___我___搵___唔_到___工____做___
68	gam3le2	咁___咧__
70	m4wui5sik1hap6wan2dou2jan1wai6ngo5go2go2	唔_會___適___合___搵___到___因___為___我___嗰__嗰__
71	jing1jyu5le2	英____語___咧__
75	gam3jin4hau6le2zau6	咁___然___後___咧__就___
76	jin4hau6ngo5zau6heoi3duk6jing1jyu5	然___後___我___就___去____讀___英____語___
88	zik1hai6siu2hok6	即___係___小___學___
91	keoi5hai2saai2zi3keoi1lo1	佢____喺___徙____置__區____囉__
92	gam3jau6hou2daai6ge3	咁___又___好___大____嘅__
93	jan1wai6le2seng4go3dei6haa2dou1hai6ge3	因___為___咧__成____個__地___下___都___係___嘅__
94	gam3ngo5dei6mui5jat1baan1le2zau6jau5	咁___我___哋___每___一___班____咧__就___有___
96	gam3jin4hau6zau6	咁___然___後___就___
98	bat1gwo3le2ngo5dei6go2di1le2zau6giu3zou6gam1zi6taap3sik1	不___過___咧__我___哋___嗰__啲__咧__就___叫___做___金___字__塔____式___
99	zik1hai6	即___係___
101	nei5jat1lou6	你___一___路___
103	zau6dai6jat1baan1ho2ji5heoi3haau2	就___第___一___班____可__以__去____考____
104	wui6haau2	會___考____
105	wui6haau2	會___考____
106	gam3le2siu2hok6jiu3haau2la1	咁___咧__小___學___要___考____啦__
107	zung1hok6jau6jiu3ge3	中____學___又___要___嘅__
108	gam3so2ji5kei4sat6dak1jat1baan1ho2ji5heoi3haau2	咁___所__以__其___實___得___一___班____可__以__去____考____
111	ngo5le2zau6hai6hai2go2baan1	我___咧__就___係___喺___嗰__班____
112	zeoi3lek1go2baan1lei5bin1go3tau4luk6go3	最____叻___嗰__班____裡___邊___個__頭___六___個__
114	go2di1zung1hok6gam3zau6heoi3zo2duk6lo1	嗰__啲__中____學___咁___就___去____咗__讀___囉__
117	jau5	有___
119	o1	喔_
120	sap6luk6	十___六___
121	jin4hau6le2zau6ji6sap6	然___後___咧__就___二__十___
124	mui5jat1go3jan4le2dou1hai6jiu3seng4jat6jiu3hok6zaap6gaa4maa5	每___一___個__人___咧__都___係___要___成____日___要___學___習____㗎___嘛___
125	gam3seoi1jin4jau5si2m4jat1ding6waa6zau6heoi3hok6haau6dou6duk6syu1	咁___雖____然___有___時__唔_一___定____話___就___去____學___校____度___讀___書___
126	daan6hai6le2	但____係___咧__
132	gam3gam3jyu4gu2keoi5dei6zi6gei2zung1ji3lo1	咁___咁___如___果__佢____哋___自__己___鍾____意__囉__
156	zi6sai3dou1daai6ngo5dei6dou1hai6zi6gei2lei5zi6gei2	自__細___都___大____我___哋___都___係___自__己___理___自__己___
158	gam3aa3	咁___啊__
174	gam3keoi5jat1go3jan1jiu3joeng5luk6go3sai3lou2zai2aa3maa5	咁___佢____一___個__人___要___養_____六___個__細___佬___仔___啊__嘛___
177	gam3so2ji5	咁___所__以__
185	jin4hau6waak6ze2wan2ngo5aa3go1heoi3lo1	然___後___或____者__搵___我___啊__哥__去____囉__
187	gam3aa3jyu4gu2	咁___啊__如___果__
193	gam3keoi5jau6hou2kan4lik6la1	咁___佢____又___好___勤___力___啦__
196	gam3ngo5bong1keoi5sau2zou6	咁___我___幫____佢____手___做___
200	zou6gung1	做___工____
203	si4gaan1le2zau6dak1ji6sap6sei3siu2si4gaa4la1	時__間____咧__就___得___二__十___四___小___時__㗎___啦__
205	jau5di1neoi5jan2le2mou5faan1gung1daan6hai6hai2uk1kei2jung6si4gaan1jung6dak1m4hou2le2	有___啲__女____人___咧__冇___返____工____但____係___喺___屋__企___用____時__間____用____得___唔_好___咧__
206	keoi5mou5bei3di1si4gaan1di1sai3lou2zai2la1	佢____冇___畀___啲__時__間____啲__細___佬___仔___啦__
207	gam3le2	咁___咧__
215	daan6hai6jyu4gu2nei5go3sing3gaak3le2hai6	但____係___如___果__你___個__性____格____咧__係___
216	zung1ji3faan1gung1gaa4	鍾____意__返____工____㗎___
228	hai6keoi5ge3	係___佢____嘅__
234	hau6mei1jau6duk6syu1gam3aa3	後___尾___又___讀___書___咁___啊__
236	gam3aa3	咁___啊__
239	teoi3jau1gai3waak6	退____休___計___畫____
243	mou5nam2gwo3wo3	冇___諗___過___喎__
245	gam3so2ji5	咁___所__以__
246	ngo5dou1gei2	我___都___幾___
248	gam3aa3	咁___啊__
258	go2fan6gung1le2hai6bong1hoeng1gong2jat1go3hou2jau5cin2ge3	嗰__份___工____咧__係___幫____香_____港____一___個__好___有___錢___嘅__
261	nei5jat1gong2ho4dung1le2	你___一___講____何__東____咧__
264	gam3ngo5bong1keoi5le2zou6	咁___我___幫____佢____咧__做___
265	hang4zing3ging1lei5	行____政____經____理___
269	ngo5dou1m4zi1keoi5zou6mat1	我___都___唔_知__佢____做___乜___
271	keoi5gaan1uk1le2hai6daai6dou2le2	佢____間____屋__咧__係___大____到___咧__
273	gam3joeng2le2zau6heoi3go2dou2le2	咁___樣_____咧__就___去____嗰__到___咧__
280	jyu4gu2jan4dei6m4seoi1jiu3cin2	如___果__人___哋___唔_需____要___錢___
286	jyu4gu2	如___果__
291	jan4m4ho2ji5m4zou6je5gaa4	人___唔_可__以__唔_做___嘢__㗎___
293	wui5hou2faai3le2bin3dak1mou5jung6	會___好___快____咧__變___得___冇___用____
294	mou5jung6ge3si4hau6le2	冇___用____嘅__時__候___咧__
300	waan2dak1do1jau6hou2mou4liu4	玩____得___多__又___好___無___聊___
307	tai2la1	睇___啦__
310	jau5jat1baan1hou2pang4jau5	有___一___班____好___朋____友___
325	king1haa5gai3aa3hek3haa5je5aa3	傾____下___計___啊__吃___下___嘢__啊__
334	jyu4gu2ngo5seoi1jiu3jung6ce1daan6hai6ngo5mou5ce1	如___果__我___需____要___用____車__但____係___我___冇___車__
352	ngo5zung1m4zung1ji3zung3faa1ngo5nam2	我___鐘____唔_鍾____意__種____花___我___諗___
366	zik1haak1le2zau6wui5gei3dak1	即___刻____咧__就___會___記___得___
368	daan6hai6jyu4gu2pei3jyu4ngo5	但____係___如___果__譬___如___我___
373	mou5dak6bit6jau5di1mung6wui5gei3zyu6hai2go3nou5leoi5min6gong2ceot1lai4	冇___特___別___有___啲__夢____會___記___住___喺___個__腦___裡____面___講____出____來___
386	ngo5jyu4gu2fan3m4zyu3gok3le2	我___如___果__訓___唔_著___覺___咧__
392	jau5jat1dyun6si4gaan1jau5fan3dak1m4hou2	有___一___段____時__間____有___訓___得___唔_好___
393	zik1hai6zan1hai6fan3m4zyu3gok3	即___係___真___係___訓___唔_著___覺___
406	ne1	呢__
407	zyu2jiu3zau6jiu3ngo5dei6ne1cang4la1gam3	主___要___就___要___我___哋___呢__層____啦__咁___
408	mat1jan4dou1jau5	乜___人___都___有___
413	jau5di1	有___啲__
418	mou5mat1dak6bit6jan1wai6ni1dou6	冇___乜___特___別___因___為___呢__度___
425	si5zung1sam1faan1hok6maa5	市__中____心___返____學___嘛___
429	ngo5ji5cin4zyu6hai2	我___以__前___住___喺___
431	gam3aa3	咁___啊__
434	bat1gwo3taai3daai6la1	不___過___太____大____啦__
436	go2keoi1hou2hou2la1	嗰__區____好___好___啦__
451	lo2di1laap6zuk1ceot1loi4	攞__啲__蠟____燭___出____來___
452	baai2hai2le2go2zoeng1sik6faan6toi2soeng6gou1	擺____喺___咧__嗰__張_____食___飯____檯___上_____高___
454	gam3jin4hau6le2sik6faan6toi2soeng6gou1jan1wai6jau5go3seoi2zing1dang1	咁___然___後___咧__食___飯____檯___上_____高___因___為___有___個__水____晶____燈____
455	gam3jat1zyun3go2si2le2	咁___一___轉____嗰__時__咧__
457	hou2leng3aa3wui5cat1coi2zyun3haa5zyun3haa5	好___靚____啊__會___七___彩___轉____下___轉____下___
467	jat1fang4gam3keoi5mai6	一___揈____咁___佢____咪___
479	daai6gaa1tung4hok6lo1	大____家___同____學___囉__
483	gam3aa3	咁___啊__
492	mou5gaai3zi2gaa4go2zan6si2	冇___戒____指__㗎___嗰__陣___時__
493	gam3keoi5le2zau6kei5hai2go3	咁___佢____咧__就___企___喺___個__
494	keoi5kei5hai2go3	佢____企___喺___個__
495	ngo5nam2jing1goi1hai6	我___諗___應____該___係___
499	hai2aa3	喺___啊__
500	lai6zi1wo1gwaa3	荔___枝__窩__啩____
501	ngo5nam2hai2lai6zi1wo1gwaa3	我___諗___喺___荔___枝__窩__啩____
503	nei5gaa3m4gaa3bei3ngo5gam3aa3	你___嫁___唔_嫁___畀___我___咁___啊__
506	gam3hai6mai6aa3	咁___係___咪___啊__
512	ngo5zing6hai6zyu3baak6sik1go2di1fan1saa1	我___剩____係___著___白____色___嗰__啲__婚___紗___
519	noeng4gaa1dou6taam3	娘_____家___度___探____
528	ngo5faan1gung1keoi5jau6fong3zo2gung1le2keoi5jau6	我___返____工____佢____又___放____咗__工____咧__佢____又___
532	so2ji5	所__以__
535	mou5mat1gam3	冇___乜___咁___
540	bui3ging2la1	背___景____啦__
541	zik1hai6jyu4gu2nei5pei3jyu4	即___係___如___果__你___譬___如___
542	jat1go3jyun4cyun4m4sik1jing1man2gaa3bei3jat1go3zing6hai6sik1jing1man2	一___個__完____全____唔_識___英____文___嫁___畀___一___個__剩____係___識___英____文___
549	gam3zung2zi1keoi5dei6loeng5go3hai6	咁___總____之__佢____哋___兩_____個__係___
552	sik1	識___
553	ngo5sik1	我___識___
554	gwong2dung1waa2la1	廣_____東____話___啦__
555	zung1man2jat1dou6le2ngo5zau6sik1gwong2dung1waa2	中____文___一___度___咧__我___就___識___廣_____東____話___
563	jing1man2le2	英____文___咧__
564	hai2hoeng1gong2zi6sai3dou1hok6	喺___香_____港____自__細___都___學___
572	do1leon4do1di1jan4	多__倫____多__啲__人___
575	do1leon4do1	多__倫____多__
578	gam3so2ji5le2	咁___所__以__咧__
579	keoi5dei6keoi5dei6hai6daai6gaa1dou1gong2jing1man2	佢____哋___佢____哋___係___大____家___都___講____英____文___
586	ngo5nam2gaa1naa4daai6le2	我___諗___加___拿___大____咧__
588	jan1wai6le2	因___為___咧__
589	gaa1naa4daai6daai6bou6fan6ge3jan4le2	加___拿___大____大____部___分___嘅__人___咧__
590	dou1hai6hai2cyun4sai3gaai3gok3dei6ji4man4gwo3lai4ge3	都___係___喺___全____世___界____各___地___移__民___過___嚟___嘅__
592	gam3le2keoi5dei6	咁___咧__佢____哋___
597	gam3zi2nang4gau3waa6go2go3keoi5dei6zau6	咁___只__能____夠___話___嗰__個__佢____哋___就___
605	zik1hai6zik1haak1kei2hei2san1gong2je5go2di1le2	即___係___即___刻____企___起___身___講____嘢__嗰__啲__咧__
606	tung4maai4ngo5jiu3gan1jat1go3	同____埋____我___要___跟___一___個__
610	faat3jam1	發____音___
614	jan1wai6aa3	因___為___啊__
615	m4hai6gam3do1jan4jyun6ji3zip3sau6ngo5dei6	唔_係___咁___多__人___願____意__接___受___我___哋___
620	ngo5di1sai3lou2zai2hai2ni1dou6ceot1sai3ge3	我___啲__細___佬___仔___喺___呢__度___出____世___嘅__
623	aai1jo1	哎___唷__
625	zuk6jyu5aa3	俗___語___啊__
626	zuk6jyu5	俗___語___
627	zuk6jyu5m4hai6	俗___語___唔_係___
635	jing1man2ge3zuk6jyu5	英____文___嘅__俗___語___
639	zuk6jyu5m4hai6cou1hau2wo3	俗___語___唔_係___粗___口___喎__
645	gam3hou2faai3le2zau6wui5hai2	咁___好___快____咧__就___會___喺___
651	bat1gwo3bin3dak1jau5gei2daai6le2zau6zau6	不___過___變___得___有___幾___大____咧__就___就___
659	gwong2dung1jan4gong2ge3	廣_____東____人___講____嘅__
667	pei3jyu4gwok3jyu5le2	譬___如___國____語___咧__
671	gwok3jyu5le2kei4sat6zau6mou5gaau2dim6ge3	國____語___咧__其___實___就___冇___搞____掂___嘅__
672	daan6hai6le2	但____係___咧__
673	di1gwok3jyu5jan4le2zau6gan1dak1gwong2dung1jan4do1	啲__國____語___人___咧__就___跟___得___廣_____東____人___多__
674	so2ji5jyu4gu2nei5waa6gaau2ding6	所__以__如___果__你___話___搞____定____
681	so2ji5	所__以__
691	jan1wai6ngo5dei6go2di1	因___為___我___哋___嗰__啲__
699	gam3nei5zip3cuk1ge3je5mou5wui5hai6jung6jyu5jin4	咁___你___接___觸___嘅__嘢__冇___會___係___用____語___言___
701	gam3tung4maai4nei5pei3jyu4tai2din6si6aa3	咁___同____埋____你___譬___如___睇___電___視__啊__
704	gam3go2di1lei5bin1le2	咁___嗰__啲__裡___邊___咧__
709	gam3ji4gaa1sin1jau5gaa4maa5	咁___而__家___先___有___㗎___嘛___
710	zau6hai6jan1wai6di1hei3aa3gam3	就___係___因___為___啲__戲___啊__咁___
712	gam3so2ji5	咁___所__以__
